name,charge1,solvent1,ref,alpb,cpcm-x,ddcosmo,directml,cigin,ese-ee-dnn,ese-gb-dnn,uese,ese-pm7,solv-pc,solv-spts,solv-sptv,cpcm,smd,dcosmors,opencosmors,cosmors,err_alpb,err_cpcmx,err_ddcosmo,err_directml,err_cigin,err_ese-ee-dnn,err_ese-gb-dnn,err_uese,err_ese-pm7,err_solv-PC,err_solv-SPTS,err_solv-SPTV,err_cpcm,err_smd,err_dcosmors,err_dcosmors-add,err_opencosmors,err_cosmors-1601,datapoint,solvent2
2-aminoanthraquinone,0,octanol,-15.678,-15.60166808338197,-16.672085931109358,-7.820620621134144,-15.7597663615814,-13.539183313580182,-16.197389656977965,-18.406212133454968,-17.52861851204421,-11.305910762225796,-22.14614973974093,-22.45614973967706,-23.15677466712964,-11.576460831632918,-14.384681713468304,-16.70984169664114,-15.555157625814823,-14.08499133524584,0.0763319166180309,-0.9940859311093568,7.857379378865857,-0.0817663615813977,2.138816686419819,-0.5193896569779639,-2.728212133454967,-1.8506185120442105,4.372089237774205,-6.468149739740934,-6.778149739677058,-7.478774667129635,4.101539168367083,1.2933182865316954,-1.0318416966411377,-3.2602161656118405,0.1228423741851774,1.593008664754162,gsolv,
"2,2,3,3,4,4,5,5,6-nonachlorobiphenyl",0,octanol,-15.651,-14.807902504510372,-16.307104088461582,-2.8696292691956917,-15.100202499725944,-12.166366548883756,-11.302501230749352,-16.922501230189685,-17.67250122991088,-7.922501230681775,-10.972501229662107,-9.647538092858124,-12.96753809303932,-3.362726150764008,-9.40511080338126,-13.750973267692626,-14.242224732933478,-13.98300723885833,0.8430974954896264,-0.6561040884615821,12.781370730804309,0.5507975002740544,3.484633451116244,4.348498769250648,-1.2715012301896849,-2.0215012299108785,7.728498769318224,4.678498770337892,6.003461907141876,2.68346190696068,12.288273849235992,6.245889196618739,1.9000267323073745,-0.1713239258243675,1.408775267066522,1.6679927611416705,gsolv,
"2,2,3,4,4,5,6-heptabromodiphenylether",0,octanol,-19.649,-16.444270045835484,-17.194013847421992,-2.9437718859753508,-19.034987433299253,-12.52654445656622,-11.499517352056715,-18.36925819715609,-23.61893264358077,-16.462650834351525,-16.599122157635264,-15.168872491587612,-18.876754615138232,-5.133110603844222,-13.555858644185694,-16.904267896025928,-17.095121298946914,-16.650013679367817,3.2047299541645167,2.454986152578009,16.70522811402465,0.6140125667007474,7.122455543433782,8.149482647943284,1.2797418028439154,-3.969932643580769,3.186349165648476,3.0498778423647366,4.480127508412389,0.772245384861769,14.515889396155778,6.093141355814307,2.744732103974073,0.3111009146706571,2.553878701053087,2.9989863206321843,gsolv,
"2,2,4,4,5-pentabromodiphenylether",0,octanol,-15.623,-15.280622781984922,-16.062022204020515,-3.3530051452435727,-16.681995701808404,-12.328603681807373,-12.92683919482023,-15.943240829287031,-20.62081908128367,-11.578387758285023,-15.873858596726125,-14.893858596679516,-17.665577431746755,-5.507034498601545,-12.67448283593167,-15.076155649868747,-15.208024704844012,-14.88865916013129,0.342377218015077,-0.4390222040205156,12.269994854756426,-1.0589957018084046,3.294396318192627,2.696160805179769,-0.320240829287032,-4.997819081283671,4.044612241714976,-0.2508585967261236,0.7291414033204848,-2.0425774317467558,10.115965501398454,2.9485171640683294,0.5468443501312521,-1.8094587890206508,0.4149752951559868,0.7343408398687092,gsolv,
"2,2,4,4,5,5-hexabromobiphenyl",0,octanol,-16.374,-15.977458764381517,-16.3802207381676,-3.1239412275415472,-16.588958347894007,-12.354200187207496,-11.632350870253632,-15.297348790089991,-20.47484478564944,-12.309909273070234,-14.726065059914523,-13.452753687379492,-16.479347198291645,-4.871158759433968,-13.351683905055026,-15.43983732982954,-15.73804203612498,-15.30429100927588,0.3965412356184821,-0.0062207381676024,13.250058772458452,-0.214958347894008,4.019799812792503,4.741649129746367,1.0766512099100058,-4.100844785649439,4.064090726929765,1.6479349400854757,2.921246312620505,-0.1053471982916463,11.502841240566031,3.0223160949449728,0.9341626701704602,-1.445590661961024,0.6359579638750201,1.06970899072412,gsolv,
"2,2,4,4,5,5-hexabromodiphenylether",0,octanol,-16.579,-16.018337709440125,-16.83863648757278,-3.1865806162173422,-17.905014509476654,-12.395440018099867,-12.18127731616353,-17.441277316856294,-22.126509594993397,-13.88436556430218,-16.586270363722104,-15.386270365994486,-18.65650959623768,-5.354349337478308,-13.280576198551437,-16.213006145517852,-16.312525668481165,-15.833447521764212,0.5606622905598755,-0.2596364875727808,13.39241938378266,-1.3260145094766536,4.1835599819001335,4.39772268383647,-0.8622773168562929,-5.547509594993393,2.69463443569782,-0.0072703637221032,1.192729634005515,-2.077509596237679,11.224650662521691,3.298423801448564,0.3659938544821486,-2.100840030032522,0.266474331518836,0.7455524782357887,gsolv,
"2,2,4,4,5,6-hexabromodiphenylether",0,octanol,-16.292,-16.0882529731021,-16.727589064424226,-3.181245906122593,-17.78976911598714,-12.455671522352324,-12.127732143432135,-17.31773214501841,-22.25773214441476,-13.537732145327816,-12.36773214640196,-11.157732143747069,-14.567732144899267,-5.290249410666643,-13.048556818898676,-16.178725593673878,-16.370214674512223,-15.844709487388482,0.2037470268979007,-0.4355890644242244,13.110754093877407,-1.4977691159871398,3.836328477647678,4.164267856567866,-1.0257321450184094,-5.965732144414755,2.754267854672184,3.9242678535980415,5.134267856252935,1.7242678551007344,11.001750589333358,3.243443181101325,0.1132744063261235,-2.3169906355981453,-0.0782146745122212,0.4472905126115201,gsolv,
"2,3,3,4,4,5-hexabromodiphenylether",0,octanol,-16.347,-15.578675157154189,-16.447111446636658,-3.1263885701735874,-17.89526790845528,-12.539231103339803,-12.151821245726822,-17.159036819214467,-21.541452556394933,-14.425215569274329,-16.410017323277476,-15.214369284378185,-18.297522580188936,-5.277296335091455,-13.24284118434889,-15.758186760321104,-15.774125807218445,-15.718383524859124,0.7683248428458125,-0.1001114466366566,13.220611429826414,-1.54826790845528,3.807768896660196,4.195178754273179,-0.812036819214466,-5.194452556394932,1.9217844307256728,-0.0630173232774744,1.1326307156218185,-1.9505225801889343,11.069703664908548,3.104158815651111,0.5888132396788972,-1.798434040558881,0.5728741927815584,0.6286164751408769,gsolv,
"2,3,4,4,6-pentabromodiphenylether",0,octanol,-15.719,-15.092910213211375,-15.97510446340431,-3.063167905434263,-16.628441815374988,-12.453163031995487,-13.155520004123035,-16.121913084022207,-20.452301146413063,-11.295520001938062,-15.570698907809636,-14.590698907763027,-17.436140176314794,-5.419648398213749,-12.532170367990078,-14.99831690075922,-15.130882139891106,-14.843331426172307,0.6260897867886221,-0.256104463404311,12.655832094565737,-0.909441815374988,3.2658369680045105,2.563479995876964,-0.4029130840222077,-4.733301146413064,4.4234799980619375,0.148301092190362,1.1283010922369705,-1.7171401763147944,10.29935160178625,3.186829632009921,0.7206830992407802,-1.6306868027364043,0.588117860108893,0.8756685738276921,gsolv,
"3,3,4,4,5-pentabromodiphenylether",0,octanol,-16.374,-15.11951830590808,-15.83279730198626,-3.4043077188046382,-16.4463086446172,-12.380258128444646,-13.116421060418602,-16.230271459182994,-19.956421060021786,-11.871004024129885,-16.141493958417417,-15.171401904417342,-17.84092231701722,-5.331587715295055,-12.634817076982536,-14.92829359015988,-14.964264738309774,-14.977381877804309,1.25448169409192,0.5412026980137394,12.96969228119536,-0.0723086446172018,3.993741871555352,3.2575789395813963,0.1437285408170048,-3.5824210600217867,4.502995975870116,0.2325060415825817,1.2025980955826563,-1.4669223170172216,11.042412284704945,3.739182923017463,1.4457064098401189,-0.9070090571181416,1.4097352616902246,1.39661812219569,gsolv,
"4,7-dibromobenz[a]anthracene",0,octanol,-17.438,-13.331027032851274,-14.73002013895053,-1.9126113688817497,-17.563567887388565,-12.09267785502696,-13.89051862216759,-17.36051862206474,-17.7705186220493,-8.300518622099732,-15.63051862172622,-15.680518621821776,-17.160518621682513,-5.614851625482737,-12.119684462619224,-12.538012589590275,-13.493939184904036,-13.968657302859036,4.1069729671487245,2.707979861049468,15.525388631118249,-0.1255678873885664,5.3453221449730375,3.5474813778324084,0.0774813779352605,-0.3325186220492995,9.137481377900269,1.8074813782737795,1.7574813781782233,0.2774813783174856,11.82314837451726,5.318315537380775,4.899987410409723,2.898325721075592,3.944060815095962,3.469342697140963,gsolv,
"5,7-dibromobenz[a]anthracene",0,octanol,-17.506,-13.327197230688707,-14.620843702518846,-1.9462402952726272,-17.51071246170054,-11.99343366176234,-13.997140135876109,-17.367140135582144,-17.78714013592824,-8.367140136074232,-15.317140135659352,-15.367140135754909,-16.79714013552009,-5.4896664079967135,-11.8837980523852,-12.487851280995423,-13.496852583895214,-13.951627760808464,4.178802769311293,2.8851562974811547,15.559759704727371,-0.0047124617005387,5.51256633823766,3.508859864123893,0.1388598644178564,-0.2811401359282399,9.138859863925768,2.188859864340648,2.138859864245092,0.7088598644799085,12.016333592003289,5.622201947614801,5.018148719004575,3.0545281671599938,4.009147416104787,3.5543722391915367,gsolv,
"5-oh-2,2,4,4,5-pentabromodiphenylether",0,octanol,-15.651,-16.901665120993364,-17.585013423818573,-3.9606896933164566,-21.40524500922174,-14.19026128374363,-15.446040604483482,-16.54052928707792,-22.914232404712,-15.092727850974354,-17.512926480521777,-16.62183104217448,-19.551827331153017,-6.519233056698161,-12.978120930374466,-18.235728961648785,-17.765673774617884,-16.629633598468132,-1.2506651209933644,-1.934013423818573,11.690310306683545,-5.754245009221741,1.460738716256369,0.2049593955165178,-0.8895292870779201,-7.263232404711996,0.5582721490256457,-1.8619264805217772,-0.9708310421744812,-3.9008273311530175,9.13176694330184,2.672879069625534,-2.584728961648782,-5.363433579846287,-2.1146737746178843,-0.9786335984681322,gsolv,
6-bromobenzo[a]pyrene,0,octanol,-17.67,-12.257210791896537,-13.96094491237895,-1.1270915046543168,-17.749937521328775,-12.935811210339365,-14.503863273585024,-16.78386327326251,-17.63386327288946,-8.873863273212432,-15.513863273289465,-15.863863272816925,-16.90386327332063,-5.875416971971353,-12.071769931696757,-11.770828468924757,-12.83693902532021,-13.539828602508836,5.412789208103467,3.709055087621051,16.542908495345685,-0.0799375213287731,4.734188789660637,3.166136726414978,0.8861367267374902,0.0361367271105415,8.79613672678757,2.156136726710537,1.8061367271830768,0.7661367266793704,11.794583028028647,5.598230068303245,5.899171531075245,3.972712088746112,4.833060974679793,4.130171397491166,gsolv,
6-chlorobenzo[a]pyrene,0,octanol,-17.411,-11.757023526247806,-13.328934828936193,-1.1334175741349293,-16.939035543270812,-12.767543737187578,-14.671438352281514,-14.901438352321572,-16.851438352338608,-8.12143835231941,-15.11143835235194,-15.541438352488866,-16.551438352478666,-5.773526908858883,-11.57111002547342,-11.345201033198624,-12.44426817094874,-13.068162645311787,5.653976473752195,4.0820651710638085,16.277582425865074,0.4719644567291894,4.643456262812423,2.739561647718487,2.5095616476784297,0.5595616476613934,9.289561647680593,2.2995616476480603,1.8695616475111356,0.8595616475213355,11.637473091141118,5.8398899745265815,6.065798966801376,4.222783094456679,4.966731829051261,4.342837354688214,gsolv,
"6,12-dichlorochrysene",0,octanol,-16.483,-12.304441343866271,-13.35341976176061,-1.948627922964057,-15.743322422126043,-11.611833785965215,-14.304710945251722,-13.844710945314286,-16.44471094528944,-6.36471094540113,-15.024710945172403,-15.174710945316392,-16.454710945080265,-5.562995614846287,-11.275092832775918,-11.97160430710426,-12.679971908618556,-12.9029371292174,4.178558656133728,3.12958023823939,14.534372077035943,0.7396775778739553,4.871166214034785,2.1782890547482783,2.638289054685714,0.0382890547105603,10.11828905459887,1.4582890548275955,1.3082890546836072,0.0282890549197354,10.920004385153714,5.207907167224082,4.511395692895741,2.6525552482874915,3.803028091381444,3.580062870782601,gsolv,
7-bromobenz[a]anthracene,0,octanol,-16.006,-11.612818164059489,-12.878189846788734,-1.118646730601056,-16.247053898324996,-12.243021075183783,-14.617301890262723,-15.5673018906515,-16.93730189081566,-8.687301890458228,-9.987301890374464,-10.307301890529452,-11.397301890557998,-5.831451765263414,-11.553725959225057,-11.436090498515732,-12.302210871711653,-12.712810286562108,4.393181835940512,3.127810153211266,14.887353269398943,-0.2410538983249956,3.762978924816217,1.3886981097372768,0.4386981093485005,-0.9313018908156608,7.3186981095417725,6.018698109625536,5.6986981094705484,4.6086981094420025,10.174548234736587,4.452274040774944,4.569909501484268,2.6847812212644997,3.703789128288348,3.293189713437892,gsolv,
"7,11-dibromobenz[a]anthracene",0,octanol,-17.22,-13.037804520376694,-14.40855897857851,-1.5131662251357445,-17.552735941931846,-12.167979064301466,-13.916774268788554,-17.296774268285414,-17.64677426838359,-7.936774268317786,-10.586774268816534,-10.636774268341377,-12.156774268506844,-5.293461687696778,-11.79755021442325,-12.306540006724516,-13.386084380450132,-13.583318864230955,4.182195479623305,2.811441021421489,15.706833774864254,-0.3327359419318476,5.052020935698533,3.3032257312114446,-0.0767742682854155,-0.4267742683835926,9.283225731682212,6.633225731183465,6.583225731658624,5.063225731493155,11.92653831230322,5.422449785576749,4.913459993275483,2.911847835869885,3.8339156195498663,3.6366811357690434,gsolv,
"7,12-dibromobenz[a]anthracene",0,octanol,-17.275,-12.687994408556184,-13.844145402625069,-1.3746529991915224,-17.485271091928276,-12.13281767577788,-14.869645411450646,-17.199645411794407,-17.069645411660105,-8.1396454118294,-10.229645411486205,-10.299645411734128,-11.649645411460565,-4.978521943987928,-11.072867799454238,-11.8231845075444,-12.89459078466964,-13.276574271096647,4.587005591443814,3.430854597374932,15.900347000808477,-0.2102710919282771,5.142182324222119,2.4053545885493524,0.0753545882055917,0.2053545883398939,9.135354588170598,7.045354588513794,6.975354588265871,5.625354588539436,12.29647805601207,6.20213220054576,5.451815492455598,3.51682689903876,4.38040921533036,3.998425728903351,gsolv,
"7,12-dichlorobenz[a]anthracene",0,octanol,-16.442,-11.70387146286909,-12.986153515160902,-1.3005750640142395,-15.826745263253212,-11.787343260642396,-14.196361014272012,-13.196361014073036,-15.576361014226997,-6.176361014239994,-13.846361014316514,-14.066361014423068,-15.23636101434768,-4.850961077867889,-10.208858107410748,-11.076902887972745,-12.09120869350498,-12.491919473648656,4.73812853713091,3.455846484839098,15.14142493598576,0.6152547367467882,4.654656739357604,2.245638985727988,3.2456389859269628,0.8656389857730034,10.265638985760006,2.595638985683486,2.3756389855769324,1.2056389856523193,11.59103892213211,6.233141892589252,5.365097112027257,3.5407129502004064,4.350791306495019,3.950080526351345,gsolv,
ametoctradin,0,octanol,-18.735,-18.958841042868706,-18.97092017159852,-6.630698019439584,-16.12099370884379,-12.967714694819035,-11.995758473595506,-14.35168865397334,-20.360830742468654,-16.59851104150829,-17.397728833545056,-21.025431475298248,-26.0265848570034,-12.977862442738545,-20.656522043109995,-21.42496635346736,-19.23749195605937,-18.081550011224067,-0.2238410428687025,-0.2359201715985222,12.104301980560416,2.6140062911562083,5.767285305180964,6.739241526404493,4.383311346026659,-1.6258307424686542,2.136488958491711,1.3372711664549437,-2.2904314752982486,-7.291584857003395,5.757137557261457,-1.921522043109995,-2.689966353467362,-5.836314597167867,-0.5024919560593695,0.6534499887759324,gsolv,
anti-isopyrazam,0,octanol,-19.076,-17.6632494048526,-17.431317597534207,-6.879757668761367,-18.90009057689468,-12.41155618677114,-19.866781553230236,-20.82365772433611,-25.622614742100467,-16.252132881126304,-20.04615597622893,-23.57747345203149,-28.999959285564355,-10.68224505414429,-15.237877717566512,-16.39859149048843,-16.55352824299375,-15.754412203531595,1.4127505951474006,1.6446824024657936,12.196242331238633,0.1759094231053204,6.664443813228861,-0.7907815532302322,-1.7476577243361078,-6.546614742100466,2.823867118873697,-0.9701559762289308,-4.501473452031494,-9.923959285564354,8.39375494585571,3.838122282433488,2.6774085095115723,0.4156522565806959,2.522471757006251,3.321587796468405,gsolv,
beflubutamid,0,octanol,-15.678,-15.91433395464482,-15.229985716559796,-7.449377908533507,-16.816686770054414,-13.704922273351698,-20.6546027235403,-13.815791455978976,-22.73115499864328,-12.43810019954351,-18.22020048503777,-20.90144017153336,-26.011180584746537,-10.256404681177306,-14.854160384783366,-14.660774441362651,-14.937810691029425,-12.730923016024391,-0.2363339546448202,0.4480142834402034,8.228622091466494,-1.138686770054413,1.9730777266483024,-4.976602723540299,1.8622085440210243,-7.053154998643279,3.239899800456492,-2.542200485037771,-5.223440171533355,-10.333180584746536,5.421595318822694,0.8238396152166345,1.0172255586373495,-0.7232136583305468,0.740189308970578,2.947076983975608,gsolv,
benomyl,0,octanol,-15.664,-20.02499129424893,-18.73820297660957,-8.906361762915695,-19.430363659296507,-16.609802901628107,-15.00463572741733,-13.30486958645039,-25.97184287473452,-20.08251089987448,-24.99231284566398,-27.34831272424367,-31.37832732576985,-13.899847579297626,-18.81237104564029,-21.21796415043645,-18.571865363950245,-15.83084705078616,-4.360991294248935,-3.074202976609575,6.757638237084304,-3.7663636592965073,-0.9458029016281078,0.6593642725826694,2.359130413549609,-10.307842874734517,-4.418510899874482,-9.328312845663982,-11.68431272424367,-15.71432732576985,1.7641524207023735,-3.1483710456402907,-5.553964150436451,-8.644183193059954,-2.907865363950245,-0.1668470507861599,gsolv,
bensulide,0,octanol,-15.528,-17.64182630900181,-21.932073573574822,-13.443208761932404,-20.010426731473448,-14.387893957682232,-10.476142455810487,-4.506947654159987,-28.790769343074388,-23.951284443623365,-22.811400119776984,-26.63496137777196,-34.31651019094711,-13.119423054325727,-18.31912531738505,-19.36747708110589,-17.4080560231304,-17.2449544462219,-2.1138263090018103,-6.404073573574822,2.084791238067597,-4.482426731473447,1.1401060423177682,5.051857544189513,11.021052345840014,-13.262769343074387,-8.423284443623364,-7.283400119776983,-11.106961377771958,-18.788510190947115,2.4085769456742714,-2.7911253173850508,-3.839477081105885,-5.809136281814505,-1.8800560231303989,-1.7169544462218995,gsolv,
bentazone,0,octanol,-15.583,-14.865866689856285,-14.525776252216913,-8.759343802355419,-14.626778572835454,-15.298006066351457,-13.684798119353609,-16.7968752475108,-18.13164509635413,-12.395276182752545,-16.95679494347332,-17.889087670636794,-19.17640073128716,-10.673680378512488,-11.955891130743453,-16.039928382542044,-14.818361156753056,-12.374898122903245,0.7171333101437174,1.0572237477830893,6.823656197644581,0.9562214271645466,0.2849939336485434,1.8982018806463932,-1.213875247510801,-2.548645096354134,3.1877238172474573,-1.3737949434733192,-2.306087670636794,-3.593400731287156,4.909319621487512,3.6271088692565474,-0.4569283825420438,-2.384342788371276,0.764638843246944,3.2081018770967558,gsolv,
benzoapyrene,0,octanol,-15.774,-10.647860149825942,-11.956989563281368,-0.2218165420945052,-15.76550974604172,-13.1385274577101,-14.498690688542435,-15.068690688604487,-17.358690688572178,-10.218690688538336,-15.358690688602264,-16.00869068856038,-16.848690688539186,-6.427284079151385,-12.027731736034683,-11.009327739697252,-11.936589781884509,-12.471792089465586,5.126139850174058,3.817010436718631,15.552183457905494,0.0084902539582802,2.6354725422898984,1.2753093114575638,0.7053093113955118,-1.584690688572179,5.555309311461663,0.4153093113977348,-0.2346906885603825,-1.074690688539187,9.346715920848611,3.746268263965316,4.764672260302747,2.931528695031794,3.837410218115492,3.3022079105344133,gsolv,
benzoghiperylene,0,octanol,-17.124,-11.321144701240756,-13.009667613496855,-0.2559628490373999,-17.903001662144206,-13.77261585575051,-15.146379321610551,-16.336379321687534,-18.036379321583485,-10.16637932169546,-10.456379321550555,-11.156379321604232,-12.106379321636313,-6.562831132505242,-12.704386477143435,-11.407120378051593,-12.817965930856378,-13.35289452807596,5.802855298759244,4.114332386503142,16.8680371509626,-0.7790016621442071,3.3513841442494883,1.9776206783894457,0.7876206783124644,-0.9123793215834866,6.95762067830454,6.667620678449442,5.967620678395766,5.017620678363688,10.561168867494755,4.419613522856563,5.716879621948406,3.8577416315679134,4.306034069143621,3.771105471924038,gsolv,
